,Unnamed: 0,text,labels,txt_len
644,644,"Of an expected 177 unknown mutations , we detected approximately 70 % , mostly protein truncating mutations ( that would have been detectable by protein truncation testing if RNA starting material had been available ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
645,645,Mutations have now been defined for every exon of the ATM gene .,O O O O O O O O O O O O O,32
646,646,"Herein , we present 35 new mutations and 34 new intragenic polymorphisms or rare variants within the ATM gene .",O O O O O O O O O O O O O O O O O O O O,32
647,647,This is the most comprehensive compilation of ATM polymorphisms assembled to date .,O O O O O O O O O O O O O,32
648,648,Defining polymorphic sites as well as mutations in the ATM gene will be of great importance in designing automated methods for detecting mutations . .,O O O O O O O O O O O O O O O O O O O O O O O O O,32
649,649,A novel frameshift mutation in the McLeod syndrome gene in a Japanese family .,O O O O O O B I O O O O O O,32
650,650,We report a novel mutation in the XK gene ( XK ) in a Japanese patient with McLeod syndrome .,O O O O O O O O O O O O O O O O O B I O,32
651,651,"A 50 - year - old man showed progressive muscular atrophy , choreic movement , elevated level of serum creatinine kinase , and acanthocytosis .",O O O O O O O O O B I O B I O O O O O O O O O B O,32
652,652,The expression level of all the Kell antigens in erythrocyte was decreased and molecular analysis revealed a single - base ( T ) deletion at the nucleotide position 1095 in XK .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
653,653,"This deletion caused a frameshift in translation , leading to a premature stop codon at the amino acid position 408 .",O O O O O O O O O O O O O O O O O O O O O,32
654,654,"We conclude this single - base deletion causes defective Kx protein , which is responsible for the McLeod phenotype in this patient . .",O O O O O O O O O O O O O O O O O B O O O O O O,32
655,655,Association of BRCA1 with the hRad50 - hMre11 - p95 complex and the DNA damage response .,O O O O O O O O O O O O O O O O O,32
656,656,BRCA1 encodes a tumor suppressor that is mutated in familial breast and ovarian cancers .,O O O B O O O O O B I I I I O,32
657,657,"Here , it is shown that BRCA1 interacts in vitro and in vivo with hRad50 , which forms a complex with hMre11 and p95 / nibrin .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
658,658,"Upon irradiation , BRCA1 was detected in discrete foci in the nucleus , which colocalize with hRad50 .",O O O O O O O O O O O O O O O O O O,32
659,659,"Formation of irradiation - induced foci positive for BRCA1 , hRad50 , hMre11 , or p95 was dramatically reduced in HCC / 1937 breast cancer cells carrying a homozygous mutation in BRCA1 but was restored by transfection of wild - type BRCA1 .",O O O O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O,32
660,660,"Ectopic expression of wild - type , but not mutated , BRCA1 in these cells rendered them less sensitive to the DNA damage agent , methyl methanesulfonate .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
661,661,These data suggest that BRCA1 is important for the cellular responses to DNA damage that are mediated by the hRad50 - hMre11 - p95 complex . .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,32
662,662,"Relationship among genotype , biochemical phenotype , and cognitive performance in females with phenylalanine hydroxylase deficiency : report from the Maternal Phenylketonuria Collaborative Study .",O O O O O O O O O O O O O B I I O O O O B I O O O,32
663,663,OBJECTIVE To examine the relationship of phenylalanine hydroxylase ( PAH ) genotypes to biochemical phenotype and cognitive development in maternal phenylketonuria ( PKU ) .,O O O O O O O O O O O O O O O O O O O B I O B O O,32
664,664,METHODOLOGY PAH gene mutations were examined in 222 hyperphenylalaninemic females enrolled in the Maternal PKU Collaborative Study ( MPKUCS ) .,O O O O O O O O B O O O O B I O O O O O O,32
665,665,"A total of 84 different mutations were detected , and complete genotype was obtained in 199 individuals .",O O O O O O O O O O O O O O O O O O,32
666,666,"Based on previous knowledge about mutation - phenotype associations , 78 of the mutations could be assigned to one of four classes of severity ( severe PKU , moderate PKU , mild PKU , and mild hyperphenylalaninemia [ MHP ] ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O B O O B O O B O O B I O B O O O,32
667,667,"Then , 189 MPKUCS subjects were grouped according to the various combinations of mutation classifications .",O O O O O O O O O O O O O O O O,32
668,668,The sample sizes were large enough for statistical testing in four groups with at least one mutation that completely abolishes enzyme activity .,O O O O O O O O O O O O O O O O O O O O O O O,32
669,669,These patients are considered functionally hemizygous .,O O O O O O O,32
670,670,RESULTS The biochemical phenotype predicted from the genotype in functionally hemizygous patients was related significantly to the assigned phenylalanine level .,O O O O O O O O O O O O O O O O O O O O O,32
671,671,Cognitive performance ( IQ ) was also significantly related to genotype .,O O O O O O O O O O O O,32
672,672,"The IQ of PAH - deficient mothers with a severe PKU mutation in combination with a MHP mutation or a mild PKU mutation was 99 and 96 , respectively , whereas the IQ of PKU mothers with two severe PKU mutations or with one severe and one moderate PKU mutation was 83 and 84 , respectively .",O O O B I I O O O O B O O O O O B O O O O B O O O O O O O O O O O O B O O O O B O O O O O O O O B O O O O O O O O,32
673,673,"Of the patients with PKU , 92 % had been treated during childhood .",O O O O B O O O O O O O O O,32
674,674,Those who were untreated or treated late had lower than average IQ scores for their group of mutation combinations .,O O O O O O O O O O O O O O O O O O O O,32
675,675,Females with moderate or mild PKU who were treated early and treated for > 6 years showed IQ scores 10 points above average for their group .,O O O O O B O O O O O O O O O O O O O O O O O O O O O,32
676,676,CONCLUSIONS The reproductive outcome in maternal phenylketonuria is dependent on prenatal metabolic control and postnatal environmental circumstances .,O O O O O B I O O O O O O O O O O O,32
677,677,Both factors depend on the intellectual resources of the mother with PKU .,O O O O O O O O O O O B O,32
678,678,"The significant relationship among genotype , biochemical phenotype , and cognitive performance observed in the present study is of importance for the development of an optimal strategy for future treatment of females with PKU who plan pregnancy . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O,32
679,679,Spinal xanthomatosis : a variant of cerebrotendinous xanthomatosis .,B I O O O O B I O,32
680,680,"We describe seven Dutch patients from six families with a slowly progressive , mainly spinal cord syndrome that remained for many years the sole expression of cerebrotendinous xanthomatosis ( CTX ) .",O O O O O O O O O O O O O O B I I O O O O O O O O O B I O B O O,32
681,681,MRI demonstrated white matter abnormalities in the lateral and dorsal columns of the spinal cord .,O O B I I O O O O O O O O O O O,32
682,682,Post - mortem examination of one of the patients showed extensive myelin loss in these columns .,O O O O O O O O O O O O O O O O O,32
683,683,An array of genotypes was found in these patients .,O O O O O O O O O O,32
684,684,We conclude that spinal xanthomatosis is a clinical and radiological separate entity of CTX that should be included in the differential diagnosis of chronic myelopathy . .,O O O B I O O O O O O O O B O O O O O O O O O B I O O,32
685,685,A transgene insertion creating a heritable chromosome deletion mouse model of Prader - Willi and angelman syndromes .,O O O O O O O O O O O B I I I I I O,32
686,686,Prader - Willi syndrome ( PWS ) and Angelman syndrome ( AS ) result from the loss of function of imprinted genes in human chromosome 15q11 - q13 .,B I I I O B O O B I O B O O O O O O O O O O O O O O O O O,32
687,687,"The central part of mouse chromosome 7 is homologous to human 15q11 - q13 , with conservation of both gene order and imprinted features .",O O O O O O O O O O O O O O O O O O O O O O O O O,32
688,688,"We report here the characterization of a transgene insertion ( Epstein - Barr virus Latent Membrane Protein 2A , LMP2A ) into mouse chromosome 7C , which has resulted in mouse models for PWS and AS dependent on the sex of the transmitting parent .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O B O O O O O O O O O,32
689,689,Epigenotype ( allelic expression and DNA methylation ) and fluorescence in situ hybridization analyses indicate that the transgene - induced mutation has generated a complete deletion of the PWS / AS - homologous region but has not deleted flanking loci .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O B O O O O O O O O O O,32
690,690,"Because the intact chromosome 7 , opposite the deleted homolog , maintains the correct imprint in somatic cells of PWS and AS mice and establishes the correct imprint in male and female germ cells of AS mice , homologous association and replication asynchrony are not part of the imprinting mechanism .",O O O O O O O O O O O O O O O O O O O B O B O O O O O O O O O O O O O B O O O O O O O O O O O O O O O,32
691,691,"This heritable - deletion mouse model will be particularly useful for the identification of the etiological genes and mechanisms , phenotypic basis , and investigation of therapeutic approaches for PWS . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O,32
692,692,Linkage analysis of 5 novel van der Woude syndrome kindreds to 1q32 - q41 markers further supports locus homogeneity of the disease trait .,O O O O O B I I I O O O O O O O O O O O O O O O,32
693,693,"van der Woude syndrome ( vWS , MIM 119300 ) is a rare autosomal dominant clefting condition with cardinal features of mucous cysts ( lower - lip pits ) and clefts to the lip and / or palate .",B I I I O B O O O O O O O B I I I O O O O B I O B I I I O O B I I I I I I I O,32
694,694,The vWS gene has been assigned to a locus in 1q32 - q41 by linkage analysis and physical mapping .,O B O O O O O O O O O O O O O O O O O O,32
695,695,"We have investigated 5 novel vWS families through probands attended for cleft lip and / or palate repair at the Department of Maxillofacial Surgery of Hopital Trousseau , Paris , in order to tentatively refine the genetic map of the vWS region in 1q32 - q41 and possibly identify unlinked pedigrees .",O O O O O B O O O O O B I I I I I O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O,32
